rank,score,source_path,source_dir,source_name,face_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_width,crop_height,size_bucket,image_width,image_height,crop_path
246,0.8915730118751526,data/inter-escort/41/ha8ky6ojl5dcoqq30h1be1gpo5ws0zfq.jpg,data/inter-escort/41,ha8ky6ojl5dcoqq30h1be1gpo5ws0zfq.jpg,0,487,385,722,720,235,335,at_least_48,1170,1440,face_scores/crops/data__inter-escort__41__ha8ky6ojl5dcoqq30h1be1gpo5ws0zfq__face_00__score_0.8916.jpg
247,0.8916198015213013,data/luxty_escort/group_071/g071_p2_photo_212@04-05-2026_21-38-31.jpg,data/luxty_escort/group_071,g071_p2_photo_212@04-05-2026_21-38-31.jpg,0,198,0,677,738,479,738,at_least_48,958,1280,face_scores/crops/data__luxty_escort__group_071__g071_p2_photo_212@04-05-2026_21-38-31__face_00__score_0.8916.jpg
248,0.8920015096664429,data/luxty_escort/group_028/g028_p3_photo_84@04-05-2026_21-34-48.jpg,data/luxty_escort/group_028,g028_p3_photo_84@04-05-2026_21-34-48.jpg,0,347,230,443,368,96,138,at_least_48,749,1125,face_scores/crops/data__luxty_escort__group_028__g028_p3_photo_84@04-05-2026_21-34-48__face_00__score_0.8920.jpg
249,0.8923752903938293,data/luxty_escort/group_206/g206_p3_photo_618@04-05-2026_21-43-11.jpg,data/luxty_escort/group_206,g206_p3_photo_618@04-05-2026_21-43-11.jpg,0,345,201,438,326,93,125,at_least_48,953,1280,face_scores/crops/data__luxty_escort__group_206__g206_p3_photo_618@04-05-2026_21-43-11__face_00__score_0.8924.jpg
250,0.8926573991775513,data/luxty_escort/group_036/g036_p2_photo_107@04-05-2026_21-36-46.jpg,data/luxty_escort/group_036,g036_p2_photo_107@04-05-2026_21-36-46.jpg,0,282,91,412,236,130,145,at_least_48,657,1024,face_scores/crops/data__luxty_escort__group_036__g036_p2_photo_107@04-05-2026_21-36-46__face_00__score_0.8927.jpg
251,0.8931596875190735,data/akykla/elena1/440643.jpg,data/akykla/elena1,440643.jpg,0,283,51,384,174,101,123,at_least_48,600,800,face_scores/crops/data__akykla__elena1__440643__face_00__score_0.8932.jpg
252,0.8932659029960632,data/luxty_escort/group_129/g129_p1_photo_385@04-05-2026_21-39-58.jpg,data/luxty_escort/group_129,g129_p1_photo_385@04-05-2026_21-39-58.jpg,0,295,129,824,814,529,685,at_least_48,960,1280,face_scores/crops/data__luxty_escort__group_129__g129_p1_photo_385@04-05-2026_21-39-58__face_00__score_0.8933.jpg
253,0.8939422369003296,data/luxty_escort/group_056/g056_p2_photo_167@04-05-2026_21-36-47.jpg,data/luxty_escort/group_056,g056_p2_photo_167@04-05-2026_21-36-47.jpg,0,346,420,557,691,211,271,at_least_48,850,1280,face_scores/crops/data__luxty_escort__group_056__g056_p2_photo_167@04-05-2026_21-36-47__face_00__score_0.8939.jpg
254,0.8941621780395508,data/luxty_escort/groups_141_213/g213_p3_photo_639@04-05-2026_21-43-11.jpg,data/luxty_escort/groups_141_213,g213_p3_photo_639@04-05-2026_21-43-11.jpg,0,256,437,406,673,150,236,at_least_48,873,1280,face_scores/crops/data__luxty_escort__groups_141_213__g213_p3_photo_639@04-05-2026_21-43-11__face_00__score_0.8942.jpg
255,0.894304096698761,data/luxty_escort/groups_058_109/g058_p3_photo_174@04-05-2026_21-36-47.jpg,data/luxty_escort/groups_058_109,g058_p3_photo_174@04-05-2026_21-36-47.jpg,0,409,313,517,449,108,136,at_least_48,735,1280,face_scores/crops/data__luxty_escort__groups_058_109__g058_p3_photo_174@04-05-2026_21-36-47__face_00__score_0.8943.jpg
256,0.8947809934616089,data/akykla/aleksandra1/620819.jpg,data/akykla/aleksandra1,620819.jpg,0,143,10,290,274,147,264,at_least_48,533,800,face_scores/crops/data__akykla__aleksandra1__620819__face_00__score_0.8948.jpg
257,0.894864022731781,data/akykla/arina1/174530.jpg,data/akykla/arina1,174530.jpg,0,301,233,362,310,61,77,at_least_48,533,800,face_scores/crops/data__akykla__arina1__174530__face_00__score_0.8949.jpg
258,0.8953688144683838,data/luxty_escort/group_049/g049_p2_photo_146@04-05-2026_21-36-46.jpg,data/luxty_escort/group_049,g049_p2_photo_146@04-05-2026_21-36-46.jpg,0,319,141,446,303,127,162,at_least_48,804,1193,face_scores/crops/data__luxty_escort__group_049__g049_p2_photo_146@04-05-2026_21-36-46__face_00__score_0.8954.jpg
259,0.8954707980155945,data/luxty_escort/group_005/g005_p2_photo_14@04-05-2026_21-34-47.jpg,data/luxty_escort/group_005,g005_p2_photo_14@04-05-2026_21-34-47.jpg,0,170,164,361,395,191,231,at_least_48,853,1280,face_scores/crops/data__luxty_escort__group_005__g005_p2_photo_14@04-05-2026_21-34-47__face_00__score_0.8955.jpg
260,0.8954719305038452,data/akykla/elena2/434326.jpg,data/akykla/elena2,434326.jpg,0,45,56,207,238,162,182,at_least_48,534,800,face_scores/crops/data__akykla__elena2__434326__face_00__score_0.8955.jpg
261,0.8954961895942688,data/luxty_escort/groups_068_153/g068_p3_photo_204@04-05-2026_21-38-31.jpg,data/luxty_escort/groups_068_153,g068_p3_photo_204@04-05-2026_21-38-31.jpg,0,294,155,543,479,249,324,at_least_48,882,1280,face_scores/crops/data__luxty_escort__groups_068_153__g068_p3_photo_204@04-05-2026_21-38-31__face_00__score_0.8955.jpg
262,0.8959636092185974,data/inter-escort/73/wuhdnfqujensbkgpbo05qlm0981kus67.jpg,data/inter-escort/73,wuhdnfqujensbkgpbo05qlm0981kus67.jpg,0,484,239,866,593,382,354,at_least_48,1066,1600,face_scores/crops/data__inter-escort__73__wuhdnfqujensbkgpbo05qlm0981kus67__face_00__score_0.8960.jpg
263,0.8962176442146301,data/luxty_escort/group_081/g081_p2_photo_242@04-05-2026_21-38-32.jpg,data/luxty_escort/group_081,g081_p2_photo_242@04-05-2026_21-38-32.jpg,0,289,160,629,642,340,482,at_least_48,720,1280,face_scores/crops/data__luxty_escort__group_081__g081_p2_photo_242@04-05-2026_21-38-32__face_00__score_0.8962.jpg
264,0.8963159918785095,data/luxty_escort/group_189/g189_p3_photo_567@04-05-2026_21-42-17.jpg,data/luxty_escort/group_189,g189_p3_photo_567@04-05-2026_21-42-17.jpg,0,312,293,429,465,117,172,at_least_48,851,1280,face_scores/crops/data__luxty_escort__group_189__g189_p3_photo_567@04-05-2026_21-42-17__face_00__score_0.8963.jpg
265,0.8964466452598572,data/luxty_escort/groups_051_093/g051_p3_photo_153@04-05-2026_21-36-47.jpg,data/luxty_escort/groups_051_093,g051_p3_photo_153@04-05-2026_21-36-47.jpg,0,207,178,293,305,86,127,at_least_48,473,740,face_scores/crops/data__luxty_escort__groups_051_093__g051_p3_photo_153@04-05-2026_21-36-47__face_00__score_0.8964.jpg
266,0.8966341018676758,data/luxty_escort/group_163/g163_p1_photo_487@04-05-2026_21-41-08.jpg,data/luxty_escort/group_163,g163_p1_photo_487@04-05-2026_21-41-08.jpg,0,165,67,678,754,513,687,at_least_48,837,1280,face_scores/crops/data__luxty_escort__group_163__g163_p1_photo_487@04-05-2026_21-41-08__face_00__score_0.8966.jpg
267,0.8966447114944458,data/luxty_escort/group_077/g077_p3_photo_231@04-05-2026_21-38-31.jpg,data/luxty_escort/group_077,g077_p3_photo_231@04-05-2026_21-38-31.jpg,0,242,215,360,387,118,172,at_least_48,768,1024,face_scores/crops/data__luxty_escort__group_077__g077_p3_photo_231@04-05-2026_21-38-31__face_00__score_0.8966.jpg
268,0.896700382232666,data/akykla/elena1/172485.jpg,data/akykla/elena1,172485.jpg,0,220,73,302,182,82,109,at_least_48,551,800,face_scores/crops/data__akykla__elena1__172485__face_00__score_0.8967.jpg
269,0.897018551826477,data/luxty_escort/group_044/g044_p2_photo_131@04-05-2026_21-36-46.jpg,data/luxty_escort/group_044,g044_p2_photo_131@04-05-2026_21-36-46.jpg,0,81,485,198,649,117,164,at_least_48,819,1024,face_scores/crops/data__luxty_escort__group_044__g044_p2_photo_131@04-05-2026_21-36-46__face_00__score_0.8970.jpg
270,0.8970525860786438,data/akykla/viktoriya3/579102.jpg,data/akykla/viktoriya3,579102.jpg,0,258,191,399,372,141,181,at_least_48,533,800,face_scores/crops/data__akykla__viktoriya3__579102__face_00__score_0.8971.jpg
271,0.8971169590950012,data/luxty_escort/groups_106_125/g106_p2_photo_317@04-05-2026_21-39-57.jpg,data/luxty_escort/groups_106_125,g106_p2_photo_317@04-05-2026_21-39-57.jpg,0,270,460,563,773,293,313,at_least_48,853,1280,face_scores/crops/data__luxty_escort__groups_106_125__g106_p2_photo_317@04-05-2026_21-39-57__face_00__score_0.8971.jpg
272,0.8971384763717651,data/luxty_escort/group_080/g080_p3_photo_240@04-05-2026_21-38-32.jpg,data/luxty_escort/group_080,g080_p3_photo_240@04-05-2026_21-38-32.jpg,0,319,331,456,584,137,253,at_least_48,852,1280,face_scores/crops/data__luxty_escort__group_080__g080_p3_photo_240@04-05-2026_21-38-32__face_00__score_0.8971.jpg
273,0.897264301776886,data/akykla/viktoriya/42266.jpg,data/akykla/viktoriya,42266.jpg,0,229,131,300,224,71,93,at_least_48,585,800,face_scores/crops/data__akykla__viktoriya__42266__face_00__score_0.8973.jpg
274,0.8973612785339355,data/luxty_escort/group_163/g163_p2_photo_488@04-05-2026_21-41-08.jpg,data/luxty_escort/group_163,g163_p2_photo_488@04-05-2026_21-41-08.jpg,0,291,135,404,325,113,190,at_least_48,608,902,face_scores/crops/data__luxty_escort__group_163__g163_p2_photo_488@04-05-2026_21-41-08__face_00__score_0.8974.jpg
275,0.8974587917327881,data/akykla/leona/794709.jpg,data/akykla/leona,794709.jpg,0,570,212,695,355,125,143,at_least_48,800,544,face_scores/crops/data__akykla__leona__794709__face_00__score_0.8975.jpg
276,0.8974876403808594,data/luxty_escort/group_097/g097_p2_photo_290@04-05-2026_21-38-32.jpg,data/luxty_escort/group_097,g097_p2_photo_290@04-05-2026_21-38-32.jpg,0,131,420,246,604,115,184,at_least_48,819,1024,face_scores/crops/data__luxty_escort__group_097__g097_p2_photo_290@04-05-2026_21-38-32__face_00__score_0.8975.jpg
277,0.8975716233253479,data/luxty_escort/group_086/g086_p3_photo_258@04-05-2026_21-38-32.jpg,data/luxty_escort/group_086,g086_p3_photo_258@04-05-2026_21-38-32.jpg,0,673,543,809,741,136,198,at_least_48,960,1280,face_scores/crops/data__luxty_escort__group_086__g086_p3_photo_258@04-05-2026_21-38-32__face_00__score_0.8976.jpg
278,0.8978846669197083,data/inter-escort/9/9g48d9kzzmxbxxcrxg7fo2hzicxrf13j.jpg,data/inter-escort/9,9g48d9kzzmxbxxcrxg7fo2hzicxrf13j.jpg,0,163,20,702,724,539,704,at_least_48,1243,1557,face_scores/crops/data__inter-escort__9__9g48d9kzzmxbxxcrxg7fo2hzicxrf13j__face_00__score_0.8979.jpg
279,0.897944986820221,data/akykla/mila/842896.jpg,data/akykla/mila,842896.jpg,0,171,58,285,219,114,161,at_least_48,511,800,face_scores/crops/data__akykla__mila__842896__face_00__score_0.8979.jpg
280,0.8980892896652222,data/luxty_escort/groups_068_153/g153_p3_photo_459@04-05-2026_21-41-07.jpg,data/luxty_escort/groups_068_153,g153_p3_photo_459@04-05-2026_21-41-07.jpg,0,361,160,598,476,237,316,at_least_48,1030,1280,face_scores/crops/data__luxty_escort__groups_068_153__g153_p3_photo_459@04-05-2026_21-41-07__face_00__score_0.8981.jpg
281,0.898347795009613,data/luxty_escort/group_019/g019_p1_photo_55@04-05-2026_21-34-47.jpg,data/luxty_escort/group_019,g019_p1_photo_55@04-05-2026_21-34-47.jpg,0,233,0,760,745,527,745,at_least_48,960,1280,face_scores/crops/data__luxty_escort__group_019__g019_p1_photo_55@04-05-2026_21-34-47__face_00__score_0.8983.jpg
282,0.8983933329582214,data/luxty_escort/groups_011_135/g011_p2_photo_32@04-05-2026_21-34-47.jpg,data/luxty_escort/groups_011_135,g011_p2_photo_32@04-05-2026_21-34-47.jpg,0,131,495,250,645,119,150,at_least_48,852,1280,face_scores/crops/data__luxty_escort__groups_011_135__g011_p2_photo_32@04-05-2026_21-34-47__face_00__score_0.8984.jpg
283,0.8983973860740662,data/inter-escort/30/o3c106vcsc15q8goetj52tu8mtn6lf2j.jpg,data/inter-escort/30,o3c106vcsc15q8goetj52tu8mtn6lf2j.jpg,0,443,178,873,671,430,493,at_least_48,1012,1280,face_scores/crops/data__inter-escort__30__o3c106vcsc15q8goetj52tu8mtn6lf2j__face_00__score_0.8984.jpg
284,0.8985806703567505,data/akykla/anna/381389.jpg,data/akykla/anna,381389.jpg,0,231,431,420,650,189,219,at_least_48,1125,1393,face_scores/crops/data__akykla__anna__381389__face_00__score_0.8986.jpg
285,0.8986543416976929,data/akykla/leona/284820.jpg,data/akykla/leona,284820.jpg,0,231,88,342,228,111,140,at_least_48,595,800,face_scores/crops/data__akykla__leona__284820__face_00__score_0.8987.jpg
286,0.8988670110702515,data/luxty_escort/group_130/g130_p1_photo_388@04-05-2026_21-39-58.jpg,data/luxty_escort/group_130,g130_p1_photo_388@04-05-2026_21-39-58.jpg,0,331,71,539,439,208,368,at_least_48,960,1280,face_scores/crops/data__luxty_escort__group_130__g130_p1_photo_388@04-05-2026_21-39-58__face_00__score_0.8989.jpg
287,0.8989381194114685,data/luxty_escort/group_208/g208_p3_photo_624@04-05-2026_21-43-11.jpg,data/luxty_escort/group_208,g208_p3_photo_624@04-05-2026_21-43-11.jpg,0,381,252,466,374,85,122,at_least_48,854,1239,face_scores/crops/data__luxty_escort__group_208__g208_p3_photo_624@04-05-2026_21-43-11__face_00__score_0.8989.jpg
288,0.898982048034668,data/akykla/leona/214843.jpg,data/akykla/leona,214843.jpg,0,188,112,321,267,133,155,at_least_48,562,800,face_scores/crops/data__akykla__leona__214843__face_00__score_0.8990.jpg
289,0.8991712331771851,data/luxty_escort/groups_051_093/g093_p3_photo_279@04-05-2026_21-38-32.jpg,data/luxty_escort/groups_051_093,g093_p3_photo_279@04-05-2026_21-38-32.jpg,0,184,172,270,293,86,121,at_least_48,442,731,face_scores/crops/data__luxty_escort__groups_051_093__g093_p3_photo_279@04-05-2026_21-38-32__face_00__score_0.8992.jpg
290,0.8993167281150818,data/luxty_escort/group_195/g195_p1_photo_583@04-05-2026_21-42-17.jpg,data/luxty_escort/group_195,g195_p1_photo_583@04-05-2026_21-42-17.jpg,0,274,45,738,706,464,661,at_least_48,872,1280,face_scores/crops/data__luxty_escort__group_195__g195_p1_photo_583@04-05-2026_21-42-17__face_00__score_0.8993.jpg
291,0.899334728717804,data/inter-escort/30/bh6hubxup0t68zdgt09bcprcdkg22ou4.jpg,data/inter-escort/30,bh6hubxup0t68zdgt09bcprcdkg22ou4.jpg,0,120,176,546,636,426,460,at_least_48,852,1280,face_scores/crops/data__inter-escort__30__bh6hubxup0t68zdgt09bcprcdkg22ou4__face_00__score_0.8993.jpg
292,0.8993492722511292,data/luxty_escort/group_089/g089_p1_photo_265@04-05-2026_21-38-32.jpg,data/luxty_escort/group_089,g089_p1_photo_265@04-05-2026_21-38-32.jpg,0,333,220,425,337,92,117,at_least_48,673,1126,face_scores/crops/data__luxty_escort__group_089__g089_p1_photo_265@04-05-2026_21-38-32__face_00__score_0.8993.jpg
293,0.8995906114578247,data/luxty_escort/group_145/g145_p2_photo_434@04-05-2026_21-41-07.jpg,data/luxty_escort/group_145,g145_p2_photo_434@04-05-2026_21-41-07.jpg,0,175,92,698,786,523,694,at_least_48,962,1280,face_scores/crops/data__luxty_escort__group_145__g145_p2_photo_434@04-05-2026_21-41-07__face_00__score_0.8996.jpg
294,0.8996037244796753,data/inter-escort/58/l31240jnxir7xepnfe0zi8ho4uj7y5jt.jpg,data/inter-escort/58,l31240jnxir7xepnfe0zi8ho4uj7y5jt.jpg,0,135,156,670,838,535,682,at_least_48,1076,1599,face_scores/crops/data__inter-escort__58__l31240jnxir7xepnfe0zi8ho4uj7y5jt__face_00__score_0.8996.jpg
295,0.8997081518173218,data/akykla/eva/883789.jpg,data/akykla/eva,883789.jpg,0,333,122,397,216,64,94,at_least_48,800,510,face_scores/crops/data__akykla__eva__883789__face_00__score_0.8997.jpg
296,0.8997299075126648,data/luxty_escort/group_177/g177_p1_photo_529@04-05-2026_21-42-16.jpg,data/luxty_escort/group_177,g177_p1_photo_529@04-05-2026_21-42-16.jpg,0,370,175,572,419,202,244,at_least_48,700,1017,face_scores/crops/data__luxty_escort__group_177__g177_p1_photo_529@04-05-2026_21-42-16__face_00__score_0.8997.jpg
297,0.899854838848114,data/akykla/leona/91.jpg,data/akykla/leona,91.jpg,0,213,125,329,268,116,143,at_least_48,552,800,face_scores/crops/data__akykla__leona__91__face_00__score_0.8999.jpg
298,0.8999719619750977,data/inter-escort/71/xqf5px2my8wtja99afiae1y9lw6324t7.jpg,data/inter-escort/71,xqf5px2my8wtja99afiae1y9lw6324t7.jpg,0,495,270,627,498,132,228,at_least_48,1125,1119,face_scores/crops/data__inter-escort__71__xqf5px2my8wtja99afiae1y9lw6324t7__face_00__score_0.9000.jpg
299,0.9004256129264832,data/luxty_escort/group_197/g197_p2_photo_590@04-05-2026_21-42-17.jpg,data/luxty_escort/group_197,g197_p2_photo_590@04-05-2026_21-42-17.jpg,0,375,361,504,515,129,154,at_least_48,855,1280,face_scores/crops/data__luxty_escort__group_197__g197_p2_photo_590@04-05-2026_21-42-17__face_00__score_0.9004.jpg
300,0.9005038738250732,data/akykla/eva/983307.jpg,data/akykla/eva,983307.jpg,0,244,183,333,295,89,112,at_least_48,532,800,face_scores/crops/data__akykla__eva__983307__face_00__score_0.9005.jpg
301,0.9005327224731445,data/luxty_escort/group_097/g097_p1_photo_289@04-05-2026_21-38-32.jpg,data/luxty_escort/group_097,g097_p1_photo_289@04-05-2026_21-38-32.jpg,0,234,175,370,404,136,229,at_least_48,575,1024,face_scores/crops/data__luxty_escort__group_097__g097_p1_photo_289@04-05-2026_21-38-32__face_00__score_0.9005.jpg
302,0.9005519151687622,data/luxty_escort/group_136/g136_p2_photo_407@04-05-2026_21-41-06.jpg,data/luxty_escort/group_136,g136_p2_photo_407@04-05-2026_21-41-06.jpg,0,133,88,296,287,163,199,at_least_48,567,790,face_scores/crops/data__luxty_escort__group_136__g136_p2_photo_407@04-05-2026_21-41-06__face_00__score_0.9006.jpg
303,0.9005804061889648,data/akykla/elvira/749858.jpg,data/akykla/elvira,749858.jpg,0,205,236,295,354,90,118,at_least_48,665,1000,face_scores/crops/data__akykla__elvira__749858__face_00__score_0.9006.jpg
304,0.9006043672561646,data/luxty_escort/group_045/g045_p3_photo_135@04-05-2026_21-36-46.jpg,data/luxty_escort/group_045,g045_p3_photo_135@04-05-2026_21-36-46.jpg,0,232,167,319,279,87,112,at_least_48,504,1024,face_scores/crops/data__luxty_escort__group_045__g045_p3_photo_135@04-05-2026_21-36-46__face_00__score_0.9006.jpg
305,0.9007469415664673,data/akykla/viktoriya/59631.jpg,data/akykla/viktoriya,59631.jpg,0,281,112,359,210,78,98,at_least_48,613,800,face_scores/crops/data__akykla__viktoriya__59631__face_00__score_0.9007.jpg
306,0.9010223746299744,data/luxty_escort/group_033/g033_p1_photo_97@04-05-2026_21-34-48.jpg,data/luxty_escort/group_033,g033_p1_photo_97@04-05-2026_21-34-48.jpg,0,352,287,534,546,182,259,at_least_48,853,1280,face_scores/crops/data__luxty_escort__group_033__g033_p1_photo_97@04-05-2026_21-34-48__face_00__score_0.9010.jpg
307,0.901094377040863,data/luxty_escort/group_069/g069_p1_photo_205@04-05-2026_21-38-31.jpg,data/luxty_escort/group_069,g069_p1_photo_205@04-05-2026_21-38-31.jpg,0,292,128,452,358,160,230,at_least_48,709,1253,face_scores/crops/data__luxty_escort__group_069__g069_p1_photo_205@04-05-2026_21-38-31__face_00__score_0.9011.jpg
308,0.9016008377075195,data/akykla/nikol/765564.jpg,data/akykla/nikol,765564.jpg,0,193,29,285,160,92,131,at_least_48,534,800,face_scores/crops/data__akykla__nikol__765564__face_00__score_0.9016.jpg
309,0.9017584919929504,data/inter-escort/56/ksmegghbwafh95204ah9p6rhdu47ptw2.jpg,data/inter-escort/56,ksmegghbwafh95204ah9p6rhdu47ptw2.jpg,0,505,689,590,810,85,121,at_least_48,1200,1600,face_scores/crops/data__inter-escort__56__ksmegghbwafh95204ah9p6rhdu47ptw2__face_00__score_0.9018.jpg
310,0.901804506778717,data/inter-escort/74/8db4fli9ad8vrmo18ny4rke7pf5u00y5.jpg,data/inter-escort/74,8db4fli9ad8vrmo18ny4rke7pf5u00y5.jpg,0,303,179,576,510,273,331,at_least_48,768,1024,face_scores/crops/data__inter-escort__74__8db4fli9ad8vrmo18ny4rke7pf5u00y5__face_00__score_0.9018.jpg
311,0.9020845293998718,data/luxty_escort/group_054/g054_p2_photo_161@04-05-2026_21-36-47.jpg,data/luxty_escort/group_054,g054_p2_photo_161@04-05-2026_21-36-47.jpg,0,226,273,414,540,188,267,at_least_48,738,1280,face_scores/crops/data__luxty_escort__group_054__g054_p2_photo_161@04-05-2026_21-36-47__face_00__score_0.9021.jpg
312,0.9023145437240601,data/inter-escort/56/ivyvkohnv45l4nae0u5qhshkce07k1mz.jpg,data/inter-escort/56,ivyvkohnv45l4nae0u5qhshkce07k1mz.jpg,0,549,42,752,337,203,295,at_least_48,1280,1920,face_scores/crops/data__inter-escort__56__ivyvkohnv45l4nae0u5qhshkce07k1mz__face_00__score_0.9023.jpg
313,0.9024806022644043,data/luxty_escort/group_147/g147_p1_photo_439@04-05-2026_21-41-07.jpg,data/luxty_escort/group_147,g147_p1_photo_439@04-05-2026_21-41-07.jpg,0,284,326,482,591,198,265,at_least_48,760,1180,face_scores/crops/data__luxty_escort__group_147__g147_p1_photo_439@04-05-2026_21-41-07__face_00__score_0.9025.jpg
314,0.90254807472229,data/luxty_escort/group_149/g149_p3_photo_447@04-05-2026_21-41-07.jpg,data/luxty_escort/group_149,g149_p3_photo_447@04-05-2026_21-41-07.jpg,0,217,101,324,254,107,153,at_least_48,591,885,face_scores/crops/data__luxty_escort__group_149__g149_p3_photo_447@04-05-2026_21-41-07__face_00__score_0.9025.jpg
315,0.9025935530662537,data/luxty_escort/group_140/g140_p1_photo_418@04-05-2026_21-41-07.jpg,data/luxty_escort/group_140,g140_p1_photo_418@04-05-2026_21-41-07.jpg,0,390,99,708,468,318,369,at_least_48,853,1280,face_scores/crops/data__luxty_escort__group_140__g140_p1_photo_418@04-05-2026_21-41-07__face_00__score_0.9026.jpg
